product_id,product_category,region,current_price,optimized_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result
382423,Consumer Goods,Africa,711.54,810.24,7502,2163,1981.89,1868.1,-3039.75,Unchanged
428582,Automotive,South America,1122.49,1326.61,2715,2947,375.88,1686.84,-736.11,Unchanged
924045,Energy and Building Technology,Africa,1312.51,1486.27,6347,3996,155.92,857.72,472.63,Unchanged
554120,Industrial,North America,1159.41,1220.93,9943,3933,675.02,1647.47,-1101.56,Unchanged
553736,Industrial,Europe,3694.76,3888.85,5831,2947,2872.16,975.39,41.3,Unchanged
104698,Energy and Building Technology,Europe,4188.59,4554.67,4086,2738,2459.4,1256.5,838.77,Unchanged
904401,Energy and Building Technology,South America,923.62,776.85,5609,1335,2898.24,851.75,-2973.14,Improved
274059,Energy and Building Technology,Africa,2931.79,2614.82,2727,4646,1566.88,1435.17,-387.23,Improved
410558,Automotive,Europe,2212.37,2355.27,9028,4185,1383.5,296.01,675.76,Unchanged
969817,Energy and Building Technology,Africa,1277.58,1454.37,8432,4895,1384.37,352.53,-282.53,Unchanged
988132,Consumer Goods,North America,4334.05,4134.27,7137,4013,2358.79,1065.76,709.72,Improved
427294,Automotive,Europe,1023.11,1069.26,3211,1072,851.73,111.7,105.83,Unchanged
534789,Energy and Building Technology,North America,4335.78,4687.52,7910,1279,669.49,127.89,3890.14,Unchanged
901565,Energy and Building Technology,South America,3796.54,3648.58,7267,764,2508.29,909.74,230.55,Improved
836201,Consumer Goods,Asia-Pacific,226.41,263.25,3563,2348,1847.6,478.36,-2062.71,Unchanged
436334,Industrial,Asia-Pacific,1369.03,1595.26,1330,524,2967.48,999.38,-2371.6,Unchanged
765322,Automotive,South America,850.46,804.71,7455,3023,2827.13,1170.06,-3192.48,Improved
945766,Automotive,Africa,3077.58,2930.59,8201,888,2439.47,1645.68,-1154.56,Improved
588351,Consumer Goods,North America,828.42,728.68,5228,1828,177.73,993.82,-442.87,Improved
552886,Consumer Goods,South America,1281.52,1182.59,3946,2337,1143.72,378.77,-339.9,Improved
840202,Consumer Goods,Asia-Pacific,3492.06,2967.48,4050,295,1466.82,1477.99,22.67,Improved
483604,Automotive,North America,1995.64,2224.19,8120,1499,1664.87,32.08,527.24,Unchanged
854105,Automotive,South America,1480.1,1646.45,3006,552,2602.71,267.47,-1223.73,Unchanged
686170,Consumer Goods,Africa,2112.35,2277.84,5437,1297,1339.15,1006.78,-68.09,Unchanged
560310,Automotive,Europe,1752.27,1681.46,2721,2654,2034.06,165.92,-518.52,Improved
211810,Industrial,Asia-Pacific,4085.52,3744.87,8402,2876,2720.68,901.77,122.42,Improved
486483,Industrial,North America,3484.5,3339.91,9349,121,829.65,970.7,1539.56,Improved
349012,Energy and Building Technology,South America,3378.26,3005.64,1666,4467,2742.18,1102.14,-838.68,Improved
354247,Energy and Building Technology,Africa,3964.57,3539.39,4829,1045,2982.59,1235.37,-678.57,Improved
541344,Industrial,Europe,475.88,397.95,2422,3644,1124.45,74.33,-800.83,Improved
735962,Automotive,North America,4107.92,3523.67,8684,3901,1167.63,1604.49,751.55,Improved
539771,Consumer Goods,Europe,997.21,1157.23,9195,4220,1184.98,75.65,-103.4,Unchanged
880918,Industrial,Europe,994.97,1081.02,6396,3444,1071.45,1633.08,-1623.51,Unchanged
828337,Energy and Building Technology,Europe,2482.81,2172.34,5546,3966,2056.91,1563.7,-1448.27,Improved
582535,Energy and Building Technology,South America,3277.59,3695.22,1939,2852,2012.09,1910.21,-227.08,Unchanged
207288,Consumer Goods,Africa,760.1,716.21,2838,2120,1835.6,270.49,-1389.88,Improved
921753,Consumer Goods,North America,3444.04,3593.03,7036,2100,1398.18,1796.58,398.27,Unchanged
283987,Energy and Building Technology,Africa,2659.24,2180.94,5568,3444,456.64,1132.17,592.13,Improved
287122,Industrial,South America,284.63,240.78,8831,2281,1217.32,1295.46,-2272,Improved
719413,Consumer Goods,Africa,3550,2874.51,1592,1840,263.93,1944.8,665.78,Improved
542016,Consumer Goods,Africa,4388.61,5209.47,8922,3150,1994.08,296.61,2918.78,Unchanged
986638,Consumer Goods,Europe,526.7,426.55,5020,632,1565.04,858.59,-1997.08,Improved
134864,Energy and Building Technology,North America,4789.01,4254.63,4059,4172,161.58,240.99,3852.06,Improved
495299,Automotive,North America,952.77,810.47,2785,3960,2186.59,1719.57,-3095.69,Improved
591833,Industrial,South America,4426.52,4601.99,1662,687,1879.18,333,2389.81,Unchanged
228810,Industrial,Africa,2498.81,2758.18,9691,102,1065.11,651.82,1041.25,Unchanged
532993,Energy and Building Technology,Asia-Pacific,2978.34,3499.68,8802,278,2721.66,1872.87,-1094.85,Unchanged
730372,Energy and Building Technology,South America,3302.76,3316.25,3670,1750,253.74,961.57,2100.94,Unchanged
707407,Automotive,South America,1108.79,1057.94,4778,199,1466.54,1917.93,-2326.53,Improved
404853,Energy and Building Technology,South America,246.52,241.72,5027,4638,286.54,281.08,-325.9,Improved
100070,Energy and Building Technology,Africa,4662.2,5153.94,1745,524,939.1,516.27,3698.57,Unchanged
550540,Automotive,North America,2797.38,3220.07,9565,3039,2571.93,293.42,354.72,Unchanged
955462,Industrial,Asia-Pacific,1814.14,1585.11,4061,3399,317.61,1896.58,-629.08,Improved
399559,Energy and Building Technology,South America,1675.2,1909.99,6679,4993,1962.64,1954.53,-2007.18,Unchanged
460465,Automotive,Africa,2901.82,2357.35,2938,2496,2301.84,429.7,-374.19,Improved
127127,Automotive,Europe,3391.4,3775.14,2931,1120,1195.59,106.58,2472.97,Unchanged
687849,Energy and Building Technology,Asia-Pacific,2158.91,1891.93,1414,2228,82.94,1472.17,336.82,Improved
777336,Energy and Building Technology,Asia-Pacific,1053.73,1204.39,7370,2857,1189.79,786.12,-771.52,Unchanged
780123,Consumer Goods,South America,3266.57,3414.97,6433,2742,2864.03,706.4,-155.46,Unchanged
798337,Consumer Goods,South America,3351.51,2817.62,2581,4959,2786.24,1665.53,-1634.15,Improved
847952,Industrial,Asia-Pacific,4059.89,4602.76,4446,1858,674.77,1648.6,2279.39,Unchanged
663546,Consumer Goods,North America,667.56,538.57,3253,4374,2656.76,1886.35,-4004.54,Improved
790659,Automotive,Africa,2274.73,2067.02,2092,4688,2812.61,1622.6,-2368.19,Improved
608937,Automotive,Asia-Pacific,518.15,542.68,6379,4684,2565.33,1193.89,-3216.54,Unchanged
514310,Consumer Goods,South America,531.61,634.33,5007,4125,2888.01,824.52,-3078.2,Unchanged
813468,Industrial,South America,3922.41,3204.81,6074,547,778.95,87.48,2338.38,Improved
859994,Industrial,Asia-Pacific,2652.78,2150.61,9737,4337,761.79,1909.96,-521.14,Improved
281922,Industrial,South America,189.34,195.95,5035,1783,1989.17,709.14,-2502.36,Unchanged
975447,Industrial,South America,2605.47,2210.57,3458,1885,234,1786.12,190.45,Improved
706927,Industrial,Europe,1339.52,1141.28,3602,3245,2142.14,885.98,-1886.84,Improved
127583,Energy and Building Technology,North America,347.82,348.79,3370,1532,461.45,406.67,-519.33,Unchanged
987205,Automotive,North America,1461.05,1505.89,6113,1382,1770.98,1386.29,-1651.38,Unchanged
763479,Automotive,Europe,1539.33,1581.32,6504,4529,1469.9,1345.83,-1234.41,Unchanged
839495,Automotive,Europe,3175.67,3526.66,9426,190,1967.48,717.05,842.13,Unchanged
965031,Automotive,Europe,3567.4,3449.14,1429,323,153.84,1779.86,1515.44,Improved
588392,Automotive,North America,2632.63,2774.73,7553,1040,2090.54,1176.26,-492.07,Unchanged
280780,Energy and Building Technology,North America,4459.61,4148.2,9569,191,2038.54,972.44,1137.22,Improved
254727,Consumer Goods,Europe,4990.24,4396.92,5900,969,1313.3,1021.76,2061.86,Improved
566351,Industrial,South America,1099.16,1064.61,3828,2038,1619.01,1095.34,-1649.74,Improved
565982,Automotive,North America,1076.05,1032.45,6510,3018,852.82,640.31,-460.68,Improved
725574,Energy and Building Technology,Asia-Pacific,4540.88,4504.7,2286,3986,220.3,889.84,3394.56,Improved
639736,Energy and Building Technology,Asia-Pacific,3070.23,3507.8,5927,2729,1737.22,1830.91,-60.33,Unchanged
598396,Industrial,Asia-Pacific,1877,1985.07,9636,4989,379.57,1911.16,-305.66,Unchanged
398125,Energy and Building Technology,North America,720.97,608.73,1840,3643,2730.51,1119.6,-3241.38,Improved
925435,Industrial,Africa,3772.26,4462.06,2679,1446,1305.38,420.08,2736.6,Unchanged
700608,Consumer Goods,North America,1680.69,1493.53,7575,2236,652.76,1130.4,-289.63,Improved
329977,Industrial,North America,4851.96,5451.22,6241,1784,2746.39,835.31,1869.52,Unchanged
926188,Industrial,South America,730.51,600.29,5628,2717,1318.75,1514.83,-2233.29,Improved
916473,Energy and Building Technology,South America,4256.01,4866.26,5473,2683,467.65,1462.39,2936.22,Unchanged
715011,Energy and Building Technology,South America,246.23,231.71,1691,2864,817.24,1276.95,-1862.48,Improved
548870,Energy and Building Technology,Asia-Pacific,4892.33,4322.21,8975,1228,1137.33,439.54,2745.34,Improved
635668,Energy and Building Technology,Africa,180.77,160.02,1094,3622,1715.08,1154.51,-2709.57,Improved
486547,Energy and Building Technology,Asia-Pacific,2937.07,2661.89,1850,3647,188.32,1146.45,1327.12,Improved
576474,Energy and Building Technology,Africa,2606.76,2239.56,3359,2859,1966.22,526.6,-253.26,Improved
465832,Consumer Goods,North America,2973.83,3219.96,6495,1585,1115.57,1565.44,538.95,Unchanged
549306,Consumer Goods,Europe,3432.69,3313.35,4411,2270,2304.7,1758.46,-749.81,Improved
275471,Automotive,North America,1650.4,1411.19,2532,2394,1126.18,1297.27,-1012.26,Improved
106168,Energy and Building Technology,South America,4504.65,5248.68,6088,3311,1726.13,775.36,2747.19,Unchanged
491129,Industrial,Africa,2343.37,2528.45,8756,4561,2529.02,570.75,-571.32,Unchanged
153694,Industrial,South America,3813.82,3417.06,4610,3840,428.42,1939.69,1048.95,Improved
429528,Consumer Goods,Asia-Pacific,225.62,258.25,1029,2142,2453.91,693.85,-2889.51,Unchanged
308923,Automotive,Europe,1239.5,1362.13,1147,3501,283.98,1978.91,-900.76,Unchanged
369078,Energy and Building Technology,Asia-Pacific,837.25,714.84,2456,2774,1978.03,1688.38,-2951.57,Improved
339100,Automotive,Asia-Pacific,4899.78,4909.03,7335,1347,2138.03,1615.93,1155.07,Unchanged
241070,Industrial,Africa,4743.18,4934.7,6690,2295,1949.19,648.56,2336.95,Unchanged
236583,Industrial,North America,3557.43,4086.72,2831,4669,1098.75,1512.39,1475.58,Unchanged
694703,Automotive,South America,2132.91,1842.49,9510,1749,274.34,1152.53,415.62,Improved
173092,Industrial,Africa,3628.74,3749.25,8828,1901,2489.32,1846.11,-586.18,Unchanged
127512,Automotive,North America,2865.9,2619.2,4260,1176,1421.02,233.15,965.03,Improved
325287,Consumer Goods,North America,1073.38,1172.08,2799,1561,1704.55,1513.13,-2045.6,Unchanged
221642,Consumer Goods,North America,3207.32,3374.65,3420,406,1469.94,503.87,1400.84,Unchanged
986693,Industrial,Europe,4129.16,4134.01,9128,782,2030.09,1472.25,631.67,Unchanged
622897,Automotive,South America,1945.92,2066.27,9623,4980,520.56,1148.77,396.94,Unchanged
352156,Energy and Building Technology,South America,3351.18,3628.77,3855,350,2748.9,715.32,164.55,Unchanged
149812,Automotive,Europe,4403.15,4123.65,6763,1283,965.94,589.19,2568.52,Improved
617278,Automotive,Europe,4540.28,3633.04,7786,2762,2837.45,1834.43,-1038.84,Improved
925131,Industrial,Africa,4685.84,3846.5,1007,4103,2316.02,1806.27,-275.79,Improved
420447,Automotive,South America,359.57,291.65,1193,178,2095.6,662.67,-2466.62,Improved
360718,Energy and Building Technology,North America,3142.17,3745.67,3773,964,2863.52,845.04,37.11,Unchanged
385348,Industrial,North America,3540.92,4087.66,4733,1004,2629.44,1511.84,-53.62,Unchanged
404317,Industrial,North America,329.3,354.99,8416,1318,660.13,125.22,-430.36,Unchanged
200595,Energy and Building Technology,Europe,2380.2,2193.03,5457,4178,1243.47,1632.47,-682.91,Improved
539662,Energy and Building Technology,South America,507.35,509.86,7458,3734,2432.86,1509.11,-3432.11,Unchanged
745702,Automotive,Europe,2354.17,2079.82,5984,2957,1682.08,442.97,-45.23,Improved
722068,Energy and Building Technology,South America,1872.15,1816.45,8144,4890,819.31,1303.23,-306.09,Improved
352939,Industrial,Africa,750.13,724.54,9502,4197,2016.94,996.87,-2289.27,Improved
848183,Automotive,South America,4711.19,5176.95,8797,3848,1502.28,1040.45,2634.22,Unchanged
634967,Automotive,Europe,2481.03,2480.07,2473,4211,2117.59,1798,-1435.52,Improved
563051,Automotive,North America,3921.32,3628.23,2968,3930,1727.82,1914.21,-13.8,Improved
340040,Automotive,South America,4814.24,4315.15,9325,3483,383.69,70.79,3860.67,Improved
930259,Consumer Goods,Asia-Pacific,2567.08,2139.06,8887,1608,1565.11,103.69,470.26,Improved
152968,Consumer Goods,Africa,1729.37,1771.8,7168,2038,695.14,551.56,525.1,Unchanged
150462,Energy and Building Technology,Europe,3981.33,3461.88,3633,4023,1440.73,329.07,1692.08,Improved
755276,Energy and Building Technology,North America,4924.65,4417.3,3963,3473,1499.03,239.74,2678.53,Improved
585189,Automotive,North America,3088.69,3140.82,3506,3725,694.73,90.26,2355.83,Unchanged
407896,Energy and Building Technology,Asia-Pacific,1712.23,1810.76,1644,2576,2198.59,223.95,-611.78,Unchanged
254859,Energy and Building Technology,Europe,688.88,582.65,4681,1049,1519.18,266.07,-1202.6,Improved
438127,Consumer Goods,South America,1482.59,1380.93,3327,1997,1962.7,420.68,-1002.45,Improved
842866,Automotive,Europe,4227.02,4610.57,5251,4788,1975.42,619.18,2015.97,Unchanged
133335,Automotive,Africa,847.07,970.76,9136,834,247.51,962.21,-238.96,Unchanged
888083,Energy and Building Technology,North America,1645.06,1686.15,3942,4658,2963.9,740.58,-2018.33,Unchanged
205129,Industrial,North America,2302.04,2432.14,8212,590,220.07,1751.72,460.35,Unchanged
553574,Energy and Building Technology,Africa,1336.97,1592.97,6566,1563,523.75,903.59,165.63,Unchanged
505808,Industrial,Europe,1322.32,1414.98,6428,919,2212.4,1409.71,-2207.13,Unchanged
391872,Consumer Goods,North America,2851.43,2636.15,2149,1222,2091.11,1019.38,-474.34,Improved
311308,Industrial,Africa,1455.97,1210.58,2020,484,1426.21,275.53,-491.16,Improved
813173,Energy and Building Technology,North America,219.13,256.18,9993,223,1181.48,1466.57,-2391.87,Unchanged
477596,Automotive,Africa,3323.47,3257.36,7278,1256,195.75,1653.81,1407.8,Improved
969284,Energy and Building Technology,North America,1863.67,2130.59,6598,4486,364.12,634.97,1131.5,Unchanged
882234,Industrial,South America,2966.22,2602.95,8343,3578,327.44,1434.29,841.22,Improved
551898,Automotive,North America,2225.84,2000.99,9005,2087,2204.18,1164.7,-1367.89,Improved
999179,Automotive,North America,2422.04,2861.81,5906,4880,2113.15,1308.57,-559.91,Unchanged
198068,Energy and Building Technology,South America,2574.97,2984.94,2844,1158,2575.42,1874.34,-1464.82,Unchanged
805724,Industrial,Asia-Pacific,1592.96,1538.58,6337,2170,611.64,1290.73,-363.79,Improved
750858,Consumer Goods,Asia-Pacific,2207.79,1933.57,5418,1389,2826.56,1078.34,-1971.33,Improved
850681,Automotive,South America,3449.46,2853.04,1115,2568,2536.6,1649.58,-1333.14,Improved
494640,Consumer Goods,Asia-Pacific,2148.26,1985.85,9805,3775,249.28,1808.12,-71.55,Improved
755785,Industrial,Africa,4355.79,3883.67,1544,1293,2959.89,1300.25,-376.47,Improved
866913,Automotive,Europe,733.71,850.44,8240,3433,1925.04,433.46,-1508.06,Unchanged
468053,Automotive,South America,4081.81,3553.97,4347,2033,2725.81,895.43,-67.27,Improved
866584,Industrial,Asia-Pacific,2296.3,2118.42,4538,4236,56.17,372.8,1689.45,Improved
251563,Industrial,Africa,3590.46,3819.71,2881,2234,1566.13,1565.37,688.21,Unchanged
158131,Automotive,Europe,4842.25,5350.91,5181,742,2981.83,1314.46,1054.62,Unchanged
497157,Consumer Goods,Asia-Pacific,3419.6,3664.66,1867,1451,217.85,650.45,2796.36,Unchanged
455257,Energy and Building Technology,Europe,3544.64,3325.13,5114,3692,200.97,1936.21,1187.95,Improved
636349,Consumer Goods,Europe,3051.87,2903.23,2823,4199,2321.39,645.02,-63.18,Improved
312797,Energy and Building Technology,Europe,2734.68,2270.48,7209,2980,765.53,686.69,818.26,Improved
551678,Industrial,North America,3892.52,3132.19,1735,4765,1558.57,1338.75,234.87,Improved
354961,Consumer Goods,Asia-Pacific,4138.73,3892.21,7773,3554,1974.53,991.83,925.85,Improved
752544,Automotive,Asia-Pacific,3557.08,3673.12,1628,3520,2134.89,1232.89,305.34,Unchanged
120028,Automotive,Europe,2741.43,2456.35,2816,657,2198.85,1127.72,-870.22,Improved
734056,Industrial,South America,3345.63,2939.05,3918,4612,2202.77,774.98,-38.7,Improved
162424,Automotive,Asia-Pacific,2414.71,2339.29,9828,2768,2576.64,380.57,-617.92,Improved
355563,Consumer Goods,Africa,2337.65,2618.42,6250,4083,2864.78,432.58,-678.94,Unchanged
795465,Consumer Goods,North America,2390.45,2829.35,5205,242,2534.84,1696.1,-1401.59,Unchanged
455034,Consumer Goods,Europe,1948.59,1920.59,1453,1676,2406.01,1404.91,-1890.33,Improved
763984,Consumer Goods,Asia-Pacific,2820.07,3218.31,9600,4706,248.44,395.77,2574.1,Unchanged
418079,Consumer Goods,South America,198.89,178.11,5485,4436,937.41,1202.38,-1961.68,Improved
540132,Industrial,Europe,2843.07,3150.9,7845,2347,1658.2,550.18,942.52,Unchanged
916353,Consumer Goods,Africa,2223.07,2572.89,5541,3931,1936.34,756.87,-120.32,Unchanged
309742,Industrial,South America,446.42,363.86,3140,4492,2436.78,30.83,-2103.75,Improved
129344,Consumer Goods,Europe,1659.36,1911.37,4523,3765,2061.73,1324.26,-1474.62,Unchanged
580330,Energy and Building Technology,North America,3844.12,4462.5,4477,4321,1266.32,546.01,2650.17,Unchanged
642870,Industrial,Asia-Pacific,2989.98,3253.1,2933,1470,835.3,179.05,2238.75,Unchanged
520536,Automotive,Asia-Pacific,2078.73,2404.44,6252,4630,1036.17,1103.27,265,Unchanged
836086,Industrial,Europe,3744.39,4070.46,3204,3610,301.23,735.43,3033.8,Unchanged
378931,Energy and Building Technology,South America,1692.56,1860.63,5689,1399,2501.75,873.89,-1515.01,Unchanged
895033,Industrial,Europe,2674.49,2302.96,6989,4230,630.06,1693.07,-20.17,Improved
759153,Consumer Goods,Africa,3438.64,3345.27,7019,1289,1139.51,1003.59,1202.17,Improved
254650,Consumer Goods,Asia-Pacific,387.29,426.21,1878,3989,781.91,613.05,-968.75,Unchanged
875734,Industrial,Europe,1124.48,1220.82,6235,1231,1742.98,1883.32,-2405.48,Unchanged
340877,Automotive,Asia-Pacific,1261.62,1238.59,2896,3219,1709.8,909.9,-1381.11,Improved
103045,Energy and Building Technology,Asia-Pacific,125.35,139.67,7154,1810,188.11,1838.11,-1886.55,Unchanged
624548,Energy and Building Technology,Asia-Pacific,2996.12,2994.06,3956,2559,928.21,1850.86,214.99,Improved
845822,Automotive,North America,4620.15,4274.31,8188,3050,659.42,802.96,2811.93,Improved
393602,Energy and Building Technology,Africa,4968.72,5480.93,7953,1848,1317.81,1999.98,2163.14,Unchanged
229913,Industrial,Africa,1763.16,1553.75,1550,3011,1074.43,769.24,-289.92,Improved
913132,Industrial,Asia-Pacific,2068.94,2292.87,3063,898,1815.85,1760.95,-1283.93,Unchanged
557663,Industrial,Europe,2392.67,2495.87,5147,2983,1681.86,382.34,431.67,Unchanged
358422,Energy and Building Technology,South America,950.45,839.9,4475,1682,1856.92,299.78,-1316.8,Improved
687021,Consumer Goods,Europe,2516.46,2099.01,5436,1572,722.65,1382.22,-5.86,Improved
514150,Industrial,North America,4950.52,4689.27,8064,1541,1536.36,1673.4,1479.51,Improved
317675,Industrial,Europe,4480.25,5315.06,7613,2423,850.09,517.34,3947.63,Unchanged
448017,Energy and Building Technology,North America,4824.03,5732.84,2011,4993,402.96,501.9,4827.98,Unchanged
992974,Energy and Building Technology,Africa,3149.55,3239.12,1332,222,1892.38,872.58,474.16,Unchanged
796579,Automotive,North America,1685.36,1584.78,5221,2375,1388.44,1952.07,-1755.73,Improved
940138,Consumer Goods,Europe,176.98,184.66,5307,4186,2427.06,1507.73,-3750.13,Unchanged
133136,Industrial,North America,2424.31,1959.79,3466,2848,905.76,625.85,428.18,Improved
260610,Industrial,Europe,695.97,822.29,2595,3821,1463.8,551.42,-1192.93,Unchanged
942288,Automotive,North America,3716.56,3591.74,4449,174,2068.12,1636.53,-112.91,Improved
481052,Consumer Goods,Europe,1187.23,1400.3,6599,4794,327.69,1615.47,-542.86,Unchanged
766173,Automotive,Asia-Pacific,4071.54,4138.97,7902,3112,1932.67,1250.59,955.71,Unchanged
547595,Automotive,Europe,3912.83,4451.77,6099,3410,709.74,240.49,3501.54,Unchanged
573079,Industrial,South America,1771.49,1727.01,4858,784,1918.96,1473.12,-1665.07,Improved
283663,Energy and Building Technology,Europe,2224.62,2361.64,1998,1861,2597.87,1109.95,-1346.18,Unchanged
504194,Automotive,South America,3018.94,3350.74,1529,918,1212.23,1224.19,914.32,Unchanged
621890,Energy and Building Technology,North America,2410.81,2712.74,8701,1132,2325.04,91.01,296.69,Unchanged
505109,Energy and Building Technology,Africa,4208.29,3822.99,5684,4393,2166.25,1597.87,58.87,Improved
581998,Industrial,North America,948.51,851.72,2834,4883,1183.59,674.18,-1006.05,Improved
769470,Industrial,South America,3534.64,3668.36,9342,1284,725.42,169.14,2773.8,Unchanged
192046,Consumer Goods,Asia-Pacific,1445.84,1484.51,3041,842,2157.76,820.2,-1493.45,Unchanged
836475,Energy and Building Technology,Europe,2632.67,2436.07,8855,1902,2952.06,1722,-2237.99,Improved
423191,Automotive,North America,4161.26,4762.94,7255,4077,1973.43,1292.99,1496.52,Unchanged
473662,Automotive,Africa,1571.65,1665.53,5701,4417,1614.53,1331.47,-1280.47,Unchanged
605898,Industrial,Europe,2446.3,2204.02,9845,436,1726.2,693.84,-216.02,Improved
109132,Energy and Building Technology,Asia-Pacific,4371.71,3975.77,3012,2838,2489.84,851.64,634.29,Improved
856799,Consumer Goods,Europe,1896.05,2154.38,7880,1043,325.39,1363.38,465.61,Unchanged
982151,Energy and Building Technology,North America,4030.37,4478.32,8550,2323,2087.42,1083.48,1307.42,Unchanged
982767,Automotive,North America,3548.7,2976.14,4169,4744,905.79,497.47,1572.88,Improved
957853,Energy and Building Technology,North America,2838.88,2420.79,4752,747,973.95,582.64,864.2,Improved
629896,Energy and Building Technology,South America,3308.35,3670.93,1528,626,1690.77,1707.2,272.96,Unchanged
489414,Automotive,South America,1357.1,1184.28,5351,2881,2810.15,30.43,-1656.3,Improved
328864,Automotive,South America,221.63,205.56,9200,3901,284.05,249.49,-327.98,Improved
279472,Automotive,Europe,4241,3767.53,8241,4862,2230.76,686.99,849.78,Improved
828203,Industrial,North America,3346.09,2906.42,5805,1780,1892.05,762.3,252.07,Improved
824715,Energy and Building Technology,South America,2434.57,2857.2,7156,3901,2989.16,938.13,-1070.09,Unchanged
845315,Consumer Goods,North America,1672.87,1585.42,5774,853,1507.56,1959.69,-1881.83,Improved
487070,Industrial,Asia-Pacific,3095.8,3497.52,3610,2352,899.09,283.01,2315.42,Unchanged
474194,Energy and Building Technology,Africa,1171.74,1357.27,8378,3631,1224.93,956.56,-824.22,Unchanged
194905,Consumer Goods,Africa,3194.42,3307.35,4779,234,2013.68,77.3,1216.37,Unchanged
756212,Industrial,South America,3607.5,3421.34,5345,2594,822.15,740.74,1858.45,Improved
453503,Consumer Goods,Europe,4073.66,3797.88,3803,1593,1051.7,1537.88,1208.3,Improved
276419,Energy and Building Technology,Europe,1399.51,1455.28,9808,2534,1240.51,505.06,-290.29,Unchanged
600128,Energy and Building Technology,Europe,379.94,320.38,4065,3685,631.44,1520.14,-1831.2,Improved
518672,Industrial,Africa,953.18,768.22,9332,4130,1780.43,271.75,-1283.96,Improved
861640,Consumer Goods,Europe,397.16,420.22,9923,2153,1632.16,1990,-3201.94,Unchanged
756066,Automotive,Asia-Pacific,4122.07,4389.55,2898,4920,1872.08,552.91,1964.56,Unchanged
593905,Industrial,Europe,3536.98,3302.95,2274,3253,2520.54,1893.01,-1110.6,Improved
354845,Automotive,Asia-Pacific,3217.78,3465.74,6098,4041,2521.49,1463.49,-519.24,Unchanged
838380,Energy and Building Technology,Africa,1280.49,1203.88,4205,4657,2271.38,1490,-2557.5,Improved
776572,Consumer Goods,North America,710.92,799.33,7098,858,1915.45,1401.41,-2517.53,Unchanged
919682,Industrial,Africa,4358.78,4814.31,8576,1862,2470.5,1658.02,685.79,Unchanged
464055,Automotive,North America,1165.62,1207.39,1435,4389,1233.44,204.91,-230.96,Unchanged
839803,Energy and Building Technology,Europe,1745.02,1937.83,7139,161,704.63,1357.22,-124.02,Unchanged
534081,Energy and Building Technology,Africa,1704.59,1386.32,3524,3956,2423.27,1456.23,-2493.18,Improved
280561,Automotive,North America,3087.52,3666.63,6205,2760,1026.4,1539.52,1100.71,Unchanged
268176,Consumer Goods,Asia-Pacific,4324.89,4389.1,5688,745,2259.77,905.27,1224.06,Unchanged
541877,Energy and Building Technology,Africa,1982.95,2091.43,6568,3784,1944.24,246.17,-98.98,Unchanged
188566,Consumer Goods,Asia-Pacific,4680.91,5439.74,1567,2845,102.25,1461.09,3876.4,Unchanged
382870,Automotive,Asia-Pacific,516.23,465.82,6101,2201,1160.78,1523.35,-2218.31,Improved
335989,Industrial,Europe,1144.26,1360.91,4531,2801,2230.02,1575.59,-2444.7,Unchanged
276073,Energy and Building Technology,North America,3489.46,3678.27,2960,543,1198.94,1004.82,1474.51,Unchanged
342949,Industrial,Europe,2207.54,2572.54,4229,784,2664.65,1763.86,-1855.97,Unchanged
633310,Automotive,Africa,2515.26,2468.13,3272,1608,2078.37,1872.99,-1483.23,Improved
149716,Automotive,South America,1808.42,1774.99,4019,670,1988.98,470.56,-684.55,Improved
961774,Energy and Building Technology,South America,4492.81,3891.19,9273,436,630.82,1332.04,1928.33,Improved
223130,Consumer Goods,North America,3733.48,3986.8,3022,592,1859.57,177.6,1949.63,Unchanged
504863,Automotive,Europe,2435.11,2265.37,1190,2323,511.33,387.21,1366.83,Improved
919411,Automotive,North America,2142.83,1833.41,8648,4499,328.81,74.82,1429.78,Improved
726813,Consumer Goods,Asia-Pacific,1487.04,1621.61,6215,1367,1558.43,532.36,-469.18,Unchanged
345763,Consumer Goods,South America,3133.06,2856.97,4579,3701,1382.97,63.8,1410.2,Improved
308173,Energy and Building Technology,Asia-Pacific,3716.68,3559.77,6566,2449,847.34,1169.3,1543.13,Improved
677361,Automotive,Asia-Pacific,2637.87,2373.92,9727,3606,1048.57,553.59,771.76,Improved
165968,Automotive,Asia-Pacific,1058.79,1172.72,1119,245,632.19,1790.26,-1249.73,Unchanged
703270,Energy and Building Technology,South America,4873.53,5007.84,6946,2129,2596.68,602.69,1808.47,Unchanged
453270,Energy and Building Technology,South America,3065.88,2997.67,7093,2904,1444.69,98.3,1454.68,Improved
378086,Consumer Goods,Europe,2611.05,2945.81,8674,894,2134.82,144.59,666.4,Unchanged
505592,Industrial,Europe,2823.38,2845.99,3681,4816,612.12,1769.61,464.26,Unchanged
402068,Industrial,North America,256.58,245.9,3389,2850,1531.27,888.45,-2173.82,Improved
116608,Industrial,South America,949.68,800.14,2901,1770,1472.41,394.53,-1066.8,Improved
210615,Energy and Building Technology,Africa,2854.35,2337.96,3101,2081,2545.78,1883.72,-2091.54,Improved
840431,Consumer Goods,Asia-Pacific,4144.83,4341.69,5422,4660,2968.85,1684.29,-311.45,Unchanged
