product_id,product_category,region,current_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result,production_time,inventory_turnover,order_lead_time,supply_chain_risk
296349,Consumer Goods,Africa,4053.91,8515,3329,2713.92,136.06,1203.93,Improved,5.37,3.98,5.18,Medium
305309,Consumer Goods,Africa,2652.56,6239,224,310.6,533.89,1808.07,Improved,5.29,4.01,28.84,Low
358939,Industrial,Asia-Pacific,2141.93,4300,2946,1592.67,314.73,234.53,Improved,3.53,2.21,3.62,High
234235,Consumer Goods,Africa,1784.37,5684,1137,1952.59,91.33,-259.55,Unchanged,4.24,2.75,2.28,High
387736,Automotive,Europe,1128.89,3006,4558,133.93,978.74,16.22,Improved,1.24,2.28,3.86,Medium
900878,Industrial,Europe,1753.06,6835,2989,2305.08,880.88,-1432.9,Unchanged,4.98,2.28,22.96,Low
418353,Consumer Goods,Asia-Pacific,1741.57,3825,4590,1942.59,1557.55,-1758.57,Unchanged,6.66,3.6,28.9,Medium
884952,Automotive,South America,2667.29,3275,3737,2606.8,1709.32,-1648.83,Unchanged,4.15,0.79,9.36,High
550022,Consumer Goods,North America,4346.55,1116,4443,1599.35,707.92,2039.28,Improved,7.72,4.03,4.03,High
234949,Industrial,Asia-Pacific,2503.41,2963,2771,2910.98,1450.63,-1858.2,Unchanged,8.11,3.22,20.02,Low
543159,Industrial,South America,2137.03,5885,550,1034.41,1949.44,-846.82,Unchanged,2.24,0.99,12.79,Low
435033,Industrial,Europe,4864.86,5410,3728,1428.06,1686.61,1750.19,Improved,6.88,1.58,19.46,Medium
175340,Automotive,Asia-Pacific,3712.37,3952,2166,758.36,646.96,2307.05,Improved,5.23,1.7,19.79,Low
546071,Industrial,Africa,2709.55,1745,4963,2713.57,1892.43,-1896.45,Unchanged,8.49,2.46,25.16,Medium
103085,Consumer Goods,Europe,4033.59,4044,1517,2906.84,172.87,953.88,Improved,5.73,4.72,1.63,Medium
983978,Automotive,Africa,2750.35,3561,4072,2833.55,1236.83,-1320.03,Unchanged,8.42,4.29,20.53,Medium
409216,Energy and Building Technology,Africa,2863.08,2539,1211,2562.02,350.87,-49.81,Unchanged,6.49,4.38,27.13,Medium
926233,Industrial,Africa,666.15,2573,3113,2043.64,1828.25,-3205.74,Unchanged,9.94,1.0,17.7,High
404161,Industrial,South America,1278.68,4994,2109,180.09,1157.0,-58.41,Unchanged,1.86,3.38,22.97,High
411784,Industrial,North America,4523.63,7855,2736,476.74,1874.94,2171.95,Improved,6.18,4.64,8.27,Low
754248,Energy and Building Technology,Asia-Pacific,4168.32,4275,3586,2790.67,995.75,381.9,Improved,6.46,4.4,15.51,High
855934,Consumer Goods,South America,4702.34,4230,3623,1493.47,892.62,2316.25,Improved,6.84,1.04,28.39,Medium
466880,Automotive,Africa,3447.85,9762,1141,1196.41,753.09,1498.35,Improved,9.44,4.01,10.62,Medium
905657,Energy and Building Technology,Europe,2359.17,3155,1277,697.19,363.96,1298.02,Improved,8.65,1.08,8.07,Low
434664,Consumer Goods,Asia-Pacific,4263.15,9493,844,1170.01,1746.92,1346.22,Improved,6.91,4.65,13.94,High
434746,Industrial,Africa,1893.05,2841,4518,1768.76,405.65,-281.36,Unchanged,2.67,1.68,8.05,Medium
519829,Automotive,Africa,3939.0,7976,1655,560.23,516.43,2862.34,Improved,5.44,3.58,29.87,High
961430,Energy and Building Technology,Asia-Pacific,1968.5,6566,1046,490.02,273.14,1205.34,Improved,3.24,4.66,23.18,High
349820,Industrial,Asia-Pacific,4339.85,7154,1265,1934.4,1043.62,1361.83,Improved,5.14,0.53,3.39,High
311503,Energy and Building Technology,South America,1620.82,5510,2630,2675.44,1825.23,-2879.85,Unchanged,8.8,4.43,28.13,Low
495847,Energy and Building Technology,Asia-Pacific,4391.77,7205,4080,1975.95,1320.47,1095.35,Improved,9.34,2.15,3.92,Low
521702,Industrial,Europe,3702.69,6963,497,1128.34,1152.97,1421.38,Improved,4.95,1.95,3.78,High
780167,Industrial,Asia-Pacific,3404.97,4953,2710,1794.54,1248.39,362.04,Improved,6.6,1.86,4.33,Low
889172,Automotive,Asia-Pacific,1632.29,7296,1903,771.12,1339.04,-477.87,Unchanged,3.7,4.38,25.67,Medium
612211,Consumer Goods,Africa,2329.34,9345,1994,492.34,1431.01,405.99,Improved,1.58,2.04,4.31,High
955573,Consumer Goods,South America,1229.39,6146,4587,2502.15,1018.13,-2290.89,Unchanged,1.56,1.23,25.25,Low
630678,Energy and Building Technology,South America,3560.3,4592,4605,406.85,191.19,2962.26,Improved,4.52,1.87,13.47,Medium
207739,Consumer Goods,Europe,2739.09,7067,1080,2584.24,1499.75,-1344.9,Unchanged,5.48,3.87,23.94,Medium
702558,Industrial,South America,488.15,7444,4868,1641.76,619.7,-1773.31,Unchanged,1.26,2.14,25.29,High
422498,Energy and Building Technology,South America,2248.74,7410,4545,2902.97,1135.69,-1789.92,Unchanged,3.84,3.71,26.39,High
146957,Energy and Building Technology,Europe,1050.98,2141,3292,1387.67,1461.84,-1798.53,Unchanged,3.18,0.75,17.79,High
152242,Energy and Building Technology,Africa,228.92,5063,4949,1800.38,1451.04,-3022.5,Unchanged,6.81,0.66,24.78,Medium
601079,Energy and Building Technology,Asia-Pacific,1025.43,8197,2992,2185.04,1083.67,-2243.28,Unchanged,7.78,2.88,24.59,Low
465970,Energy and Building Technology,Asia-Pacific,2563.45,8671,1412,2729.77,1552.33,-1718.65,Unchanged,7.26,3.5,9.24,High
492170,Energy and Building Technology,Asia-Pacific,2324.74,6814,1483,1479.45,1545.71,-700.42,Unchanged,7.89,1.68,24.89,Low
808153,Consumer Goods,Africa,2815.81,7823,605,2474.89,381.02,-40.1,Unchanged,2.85,3.53,15.57,High
113747,Energy and Building Technology,Europe,1688.6,2953,241,1831.96,123.24,-266.6,Unchanged,5.17,1.13,7.86,Low
647155,Energy and Building Technology,Africa,2031.12,2381,4720,755.99,583.94,691.19,Improved,8.62,3.26,24.18,Medium
922897,Energy and Building Technology,Africa,1256.67,9204,3245,2253.09,440.23,-1436.65,Unchanged,7.19,2.89,14.89,Low
556296,Automotive,South America,1898.82,2558,3935,1213.8,1432.12,-747.1,Unchanged,9.66,2.85,15.71,Medium
321292,Energy and Building Technology,Asia-Pacific,427.2,4450,971,2413.56,1824.8,-3811.16,Unchanged,9.06,0.7,6.57,Low
754669,Automotive,South America,1360.02,8509,3678,605.01,1349.07,-594.06,Unchanged,9.56,1.32,6.67,High
974916,Consumer Goods,South America,3707.31,2696,3803,1877.75,1104.44,725.12,Improved,1.57,4.18,15.67,Medium
410958,Industrial,North America,220.53,9699,2912,316.28,480.27,-576.02,Unchanged,3.18,2.35,27.77,Medium
220127,Industrial,North America,4667.28,5051,1178,2742.16,760.31,1164.81,Improved,1.4,2.63,26.06,High
164828,Consumer Goods,Africa,4920.94,5005,373,1772.68,414.56,2733.7,Improved,5.21,3.58,11.31,High
815108,Industrial,Asia-Pacific,2056.81,1735,4250,2593.99,1047.57,-1584.75,Unchanged,9.53,4.21,10.21,High
300332,Consumer Goods,Africa,4003.99,1612,650,1169.93,119.29,2714.77,Improved,6.65,3.78,23.51,High
909722,Energy and Building Technology,North America,1475.69,6134,3695,1792.79,1002.1,-1319.2,Unchanged,1.47,3.02,11.28,Medium
880374,Industrial,Europe,3507.81,2205,2395,1522.96,1515.61,469.24,Improved,5.28,1.74,24.18,Low
658822,Industrial,Asia-Pacific,3037.12,6692,269,2367.77,1771.52,-1102.17,Unchanged,8.39,3.96,7.93,Medium
666522,Automotive,Europe,753.82,4762,3598,2967.15,1763.26,-3976.59,Unchanged,2.7,4.83,24.9,Medium
400315,Consumer Goods,Asia-Pacific,998.13,7604,3131,2286.89,734.54,-2023.3,Unchanged,2.42,1.94,24.77,High
350528,Automotive,Africa,1829.54,9511,3395,2254.64,285.33,-710.43,Unchanged,4.17,0.54,8.3,Low
980392,Automotive,South America,2164.75,4806,4749,2078.46,790.08,-703.79,Unchanged,5.79,4.27,16.92,Low
645946,Industrial,Africa,2267.66,2896,3328,2002.85,1297.03,-1032.22,Unchanged,2.91,4.54,22.35,Medium
867493,Automotive,Europe,4054.42,8463,1984,2870.67,1259.92,-76.17,Unchanged,4.28,1.26,2.34,Low
672122,Consumer Goods,Europe,2233.19,9338,4301,2582.44,1082.84,-1432.09,Unchanged,2.58,3.43,28.01,Low
589903,Energy and Building Technology,South America,2213.58,7577,2221,449.46,607.19,1156.93,Improved,4.77,1.59,20.74,High
350245,Industrial,Africa,916.67,6611,1414,269.43,392.33,254.91,Improved,7.23,3.1,24.51,Medium
885553,Industrial,Asia-Pacific,876.85,8592,2009,1602.54,52.45,-778.14,Unchanged,5.76,3.08,22.24,Low
840907,Automotive,Europe,1493.41,3861,1790,1491.56,230.64,-228.79,Unchanged,6.02,2.83,9.83,High
705542,Industrial,Africa,1041.34,4855,666,1299.79,348.91,-607.36,Unchanged,5.82,3.68,1.07,High
950580,Industrial,North America,1835.08,9628,4939,2300.04,214.16,-679.12,Unchanged,5.69,2.88,15.69,High
246335,Energy and Building Technology,North America,613.48,8230,1916,2505.73,589.54,-2481.79,Unchanged,3.89,1.38,6.51,Low
174360,Industrial,Europe,3101.36,2841,500,908.57,1944.22,248.57,Improved,9.93,3.63,14.14,Low
200904,Automotive,South America,4302.47,5123,2773,1094.27,1628.5,1579.7,Improved,8.67,4.33,3.45,Medium
696835,Industrial,North America,2889.5,2322,220,2783.66,1603.24,-1497.4,Unchanged,6.55,1.23,1.25,Low
438498,Industrial,North America,1738.41,6666,3642,927.23,1783.25,-972.07,Unchanged,5.27,1.9,13.28,Medium
700066,Energy and Building Technology,Asia-Pacific,2844.39,6269,3148,644.02,1329.86,870.51,Improved,8.41,4.67,23.74,Low
678773,Energy and Building Technology,Asia-Pacific,3368.42,6929,1412,1102.4,846.77,1419.25,Improved,2.1,2.67,22.92,Low
182983,Energy and Building Technology,Africa,899.24,5309,2228,2939.5,1635.16,-3675.42,Unchanged,6.54,1.2,26.95,Medium
380142,Industrial,Asia-Pacific,3994.25,1201,4273,2385.65,1632.97,-24.37,Unchanged,3.1,0.97,8.84,Low
321072,Energy and Building Technology,Africa,4044.54,9453,1162,55.06,540.5,3448.98,Improved,7.52,2.75,15.98,High
992655,Consumer Goods,North America,635.02,2358,1458,953.78,1769.86,-2088.62,Unchanged,8.8,1.35,7.9,High
884106,Industrial,South America,1225.93,1969,3182,557.28,1136.17,-467.52,Unchanged,9.29,4.13,21.58,Low
322013,Consumer Goods,Africa,1868.43,8009,290,1511.46,370.24,-13.27,Unchanged,5.25,2.12,15.52,Medium
666311,Consumer Goods,North America,1878.82,9889,4126,2442.97,633.99,-1198.14,Unchanged,7.36,4.85,29.78,Medium
379481,Industrial,Asia-Pacific,1101.33,6450,2507,2206.35,916.54,-2021.56,Unchanged,7.36,4.63,12.53,High
722735,Automotive,North America,3678.2,4030,4147,465.33,479.93,2732.94,Improved,1.65,4.95,4.44,Low
878280,Industrial,South America,2962.79,7445,796,2682.33,1678.87,-1398.41,Unchanged,3.5,1.9,15.59,Medium
591899,Energy and Building Technology,Africa,4951.68,1365,1050,2035.05,1711.24,1205.39,Improved,7.26,3.48,28.23,Medium
751958,Automotive,North America,2185.68,8309,2219,1380.26,1521.26,-715.84,Unchanged,7.95,3.67,2.67,High
659292,Energy and Building Technology,Europe,4704.01,8518,1402,1351.99,880.2,2471.82,Improved,8.89,2.55,7.24,Low
524956,Energy and Building Technology,North America,4170.57,2456,4637,1543.29,1378.35,1248.93,Improved,6.94,2.46,7.13,High
645596,Energy and Building Technology,South America,2355.82,4598,2012,2600.06,1258.06,-1502.3,Unchanged,5.68,1.14,14.64,Medium
472756,Automotive,Europe,3348.54,3992,2896,227.69,742.31,2378.54,Improved,6.21,2.29,8.07,Low
692453,Energy and Building Technology,South America,4888.81,2943,345,2082.97,460.25,2345.59,Improved,5.12,1.99,2.3,High
166467,Consumer Goods,South America,2367.39,1298,3854,2946.65,1100.71,-1679.97,Unchanged,8.34,2.34,8.57,Low
592907,Industrial,Europe,4384.74,1882,1838,784.16,484.93,3115.65,Improved,2.01,3.13,1.63,High
218311,Automotive,North America,4535.8,2829,907,836.81,1909.18,1789.81,Improved,5.36,1.16,12.19,Medium
663145,Industrial,Africa,4353.19,7464,2211,1395.42,96.1,2861.67,Improved,7.24,1.51,19.54,High
876446,Energy and Building Technology,Asia-Pacific,1894.13,4160,4367,1623.14,1912.83,-1641.84,Unchanged,3.84,3.16,20.75,Medium
996260,Automotive,Africa,1446.29,2350,754,941.57,1164.72,-660.0,Unchanged,4.87,0.54,29.16,High
507306,Automotive,Africa,2281.06,6074,1214,491.56,781.09,1008.41,Improved,4.84,2.69,4.39,Medium
302939,Industrial,North America,3927.33,9157,159,484.3,395.25,3047.78,Improved,9.26,2.5,28.71,Low
444174,Industrial,Asia-Pacific,2743.5,7416,3692,1673.38,745.53,324.59,Improved,3.99,2.63,4.49,Medium
666532,Consumer Goods,Europe,3687.03,7115,2454,2457.65,1758.62,-529.24,Unchanged,9.16,0.91,26.76,Medium
868434,Industrial,Europe,1576.54,9271,1004,144.45,627.08,805.01,Improved,5.11,2.1,16.54,Medium
436850,Consumer Goods,North America,1912.67,5788,4838,2374.92,1245.39,-1707.64,Unchanged,5.96,2.67,24.72,High
309300,Industrial,Europe,1788.76,8446,2437,1559.61,359.47,-130.32,Unchanged,5.16,1.82,13.82,Low
454372,Automotive,North America,4617.83,2461,511,164.13,1676.27,2777.43,Improved,4.21,4.69,13.73,Medium
528051,Industrial,South America,4605.78,2148,1926,1687.17,1393.68,1524.93,Improved,7.96,3.33,9.62,Medium
307417,Energy and Building Technology,Europe,2838.68,3727,1408,1267.84,1232.6,338.24,Improved,5.68,4.4,16.52,Low
319044,Consumer Goods,Asia-Pacific,3860.86,3501,3814,946.56,724.18,2190.12,Improved,6.22,0.97,7.43,Medium
979554,Energy and Building Technology,Africa,2122.18,9507,2369,367.92,36.57,1717.69,Improved,7.29,2.39,13.35,Medium
186331,Industrial,North America,2002.95,7428,1697,929.69,1356.87,-283.61,Unchanged,7.43,1.15,1.74,High
995395,Industrial,Africa,2512.11,6742,2607,2193.09,1789.68,-1470.66,Unchanged,3.08,3.91,27.36,High
606714,Automotive,North America,1485.1,8720,1306,2105.71,463.43,-1084.04,Unchanged,5.13,2.04,3.68,Medium
285028,Automotive,South America,2380.67,7462,1570,2093.33,568.17,-280.83,Unchanged,3.36,4.28,8.45,Medium
497295,Consumer Goods,Africa,1337.87,1393,2798,1218.33,1904.59,-1785.05,Unchanged,7.46,1.12,1.17,High
383212,Industrial,Europe,3599.82,6492,4444,1048.74,832.34,1718.74,Improved,1.02,1.72,16.21,Medium
587326,Energy and Building Technology,Asia-Pacific,3044.32,9260,3339,160.31,1746.39,1137.62,Improved,8.72,1.68,5.13,Medium
694964,Industrial,Africa,2642.82,4249,4720,1984.17,1649.29,-990.64,Unchanged,5.48,2.55,14.82,Low
461242,Automotive,North America,154.79,5307,3865,2387.52,1498.06,-3730.79,Unchanged,8.58,2.19,1.19,Medium
856864,Automotive,Europe,3430.5,4294,3669,2189.89,1589.85,-349.24,Unchanged,7.69,3.23,19.71,High
483740,Automotive,Europe,1327.84,3745,759,2359.54,704.89,-1736.59,Unchanged,3.03,1.96,25.83,Low
256726,Industrial,Asia-Pacific,498.64,8242,4358,2812.4,486.06,-2799.82,Unchanged,2.4,3.54,7.26,High
145387,Automotive,Africa,3024.84,2603,2310,848.82,1673.69,502.33,Improved,4.85,1.41,20.42,Low
203454,Industrial,South America,4959.63,4703,3958,1071.87,665.9,3221.86,Improved,4.13,4.08,24.49,High
530259,Automotive,Asia-Pacific,495.24,8841,4963,149.8,665.64,-320.2,Unchanged,2.25,1.55,13.24,High
602260,Energy and Building Technology,Asia-Pacific,3704.49,4299,4867,1765.77,1080.1,858.62,Improved,2.4,4.13,3.22,Medium
756297,Energy and Building Technology,South America,4643.56,7119,4060,2716.83,1603.79,322.94,Improved,1.41,0.65,11.95,Medium
226022,Energy and Building Technology,Asia-Pacific,3530.67,3413,775,1780.36,1149.32,600.99,Improved,8.87,1.58,12.88,High
951861,Consumer Goods,Asia-Pacific,1750.13,4771,1982,658.93,109.84,981.36,Improved,4.52,4.84,24.76,High
291281,Consumer Goods,North America,3584.12,1881,544,132.59,528.76,2922.77,Improved,7.78,4.98,20.17,High
711029,Consumer Goods,South America,3842.86,3516,931,2221.36,448.03,1173.47,Improved,3.22,1.36,24.76,Medium
166610,Consumer Goods,Asia-Pacific,3394.49,8792,883,2050.65,176.71,1167.13,Improved,2.3,3.65,9.51,Medium
342347,Automotive,South America,3825.05,2535,2695,1416.24,375.24,2033.57,Improved,4.71,2.1,18.76,Medium
377867,Industrial,South America,3553.84,6408,2869,1246.63,1448.75,858.46,Improved,2.75,2.91,16.91,Low
337392,Industrial,North America,4585.67,8181,3416,2763.64,800.47,1021.56,Improved,3.68,1.68,15.74,High
146328,Industrial,Africa,2887.79,6894,1409,2355.68,1118.36,-586.25,Unchanged,2.59,3.62,10.64,Medium
503071,Industrial,North America,694.61,9298,1986,902.67,512.94,-721.0,Unchanged,7.22,0.84,18.82,Low
979928,Automotive,Asia-Pacific,3908.22,3608,790,1502.72,1571.81,833.69,Improved,4.84,1.99,26.53,Medium
381986,Automotive,Asia-Pacific,2277.41,6987,4669,96.38,1072.13,1108.9,Improved,5.19,0.77,8.79,Low
543847,Industrial,North America,3975.74,6968,2999,1565.46,267.62,2142.66,Improved,2.42,2.58,16.57,Medium
633910,Consumer Goods,Asia-Pacific,1417.73,4367,3840,2934.44,1798.18,-3314.89,Unchanged,3.28,1.12,3.96,Low
706700,Energy and Building Technology,Europe,3963.53,6233,4497,2591.06,1636.34,-263.87,Unchanged,7.02,0.58,23.48,High
538145,Energy and Building Technology,Europe,1243.65,5738,2740,2724.6,468.76,-1949.71,Unchanged,9.31,2.1,4.73,Low
673406,Industrial,Europe,3029.97,5177,2841,1564.18,289.51,1176.28,Improved,6.58,1.53,16.9,Low
701299,Energy and Building Technology,North America,274.89,9584,4322,2678.37,951.59,-3355.07,Unchanged,3.14,2.42,13.53,Low
592601,Energy and Building Technology,North America,2617.06,9926,2599,2150.32,1461.12,-994.38,Unchanged,4.51,3.42,26.36,Medium
776423,Automotive,Asia-Pacific,3936.99,8629,4530,2169.78,1469.56,297.65,Improved,2.05,3.7,14.84,Low
587218,Industrial,Africa,1695.51,6733,3838,539.61,695.91,459.99,Improved,4.47,3.25,3.71,Low
119152,Automotive,South America,4456.26,5619,2825,2659.36,1903.67,-106.77,Unchanged,6.99,3.31,4.1,Medium
531612,Industrial,Asia-Pacific,2174.44,8139,2918,874.64,1918.3,-618.5,Unchanged,4.06,3.16,26.67,High
149150,Industrial,Europe,3472.27,7283,1636,2648.58,139.19,684.5,Improved,7.47,3.32,24.01,Low
508549,Industrial,Asia-Pacific,451.58,2406,285,2533.94,374.31,-2456.67,Unchanged,6.37,4.86,28.22,Low
832211,Industrial,South America,4325.99,8206,884,574.17,770.9,2980.92,Improved,3.31,1.42,27.19,Low
631793,Industrial,South America,4643.44,3437,2166,312.55,1067.26,3263.63,Improved,3.63,3.29,27.17,Medium
639709,Automotive,Asia-Pacific,2908.84,6104,2604,2784.63,415.13,-290.92,Unchanged,7.28,1.95,5.35,Medium
682672,Industrial,North America,4469.53,7247,4107,1713.1,1478.2,1278.23,Improved,9.42,1.19,1.35,High
862986,Industrial,Europe,3953.41,4446,1846,756.53,1562.97,1633.91,Improved,1.49,0.51,22.0,Low
837458,Consumer Goods,South America,327.85,2213,699,299.82,1490.61,-1462.58,Unchanged,9.44,2.18,23.3,High
961589,Energy and Building Technology,North America,4381.55,6737,321,63.46,110.25,4207.84,Improved,3.4,2.77,9.19,Medium
744420,Consumer Goods,North America,4272.12,4980,2042,178.46,863.12,3230.54,Improved,9.44,1.65,5.74,High
613669,Consumer Goods,North America,2686.73,9973,2739,2810.33,739.02,-862.62,Unchanged,8.45,4.55,16.23,High
719776,Automotive,Africa,4716.95,3521,126,2350.37,1789.72,576.86,Improved,3.51,2.01,8.86,High
816754,Consumer Goods,Africa,1492.29,6487,968,2696.15,1695.41,-2899.27,Unchanged,1.91,4.72,3.4,High
333931,Industrial,Asia-Pacific,1811.58,1332,4197,221.83,1590.63,-0.88,Unchanged,5.72,1.49,8.79,Medium
832132,Industrial,South America,2583.56,2257,1008,1267.64,161.48,1154.44,Improved,7.13,3.44,18.33,Medium
907609,Energy and Building Technology,North America,4112.59,6605,2296,1571.7,526.44,2014.45,Improved,5.77,2.54,26.3,High
575896,Energy and Building Technology,Europe,1109.46,4128,3528,1764.13,1709.1,-2363.77,Unchanged,8.39,3.07,24.06,Low
951661,Industrial,Asia-Pacific,3726.74,3557,819,2277.4,1657.95,-208.61,Unchanged,1.95,0.9,7.25,Medium
765152,Automotive,Africa,1418.27,2598,114,1843.09,1901.84,-2326.66,Unchanged,6.59,1.97,22.83,Low
885671,Automotive,Europe,1131.17,2897,3559,51.34,1664.6,-584.77,Unchanged,1.25,0.99,15.43,Medium
577806,Consumer Goods,South America,3195.45,8851,1181,956.68,503.84,1734.93,Improved,3.75,2.07,10.1,Medium
314031,Industrial,Asia-Pacific,1247.18,1547,4971,2598.55,969.25,-2320.62,Unchanged,1.77,4.74,8.39,Medium
149584,Energy and Building Technology,South America,3620.96,3737,447,2689.07,1088.6,-156.71,Unchanged,8.99,0.82,23.63,High
681343,Automotive,North America,2947.31,6660,2677,2180.99,1091.5,-325.18,Unchanged,2.62,3.38,23.2,High
518442,Automotive,North America,4366.59,2771,3502,1615.24,457.72,2293.63,Improved,7.59,3.87,4.28,Low
456491,Automotive,North America,3705.1,2568,115,2856.79,408.96,439.35,Improved,9.49,4.53,7.21,Medium
196454,Industrial,Africa,388.52,1529,4367,2185.45,729.41,-2526.34,Unchanged,5.31,3.53,25.28,Medium
245633,Industrial,North America,4967.91,1230,4102,384.7,580.8,4002.41,Improved,4.72,4.91,21.69,Low
861791,Industrial,Africa,4743.37,3032,2688,1385.91,1785.48,1571.98,Improved,7.12,4.87,18.89,Medium
134929,Automotive,Africa,4053.97,9112,3696,2117.28,1058.05,878.64,Improved,2.24,2.82,13.41,Low
151062,Industrial,South America,3530.29,7874,299,2534.77,253.54,741.98,Improved,5.77,3.3,4.98,Medium
169059,Consumer Goods,South America,158.06,6639,4408,323.04,1170.92,-1335.9,Unchanged,5.82,2.5,20.78,Medium
316364,Automotive,Europe,3912.51,8491,2752,1821.14,696.25,1395.12,Improved,2.15,4.96,6.87,High
546166,Energy and Building Technology,Asia-Pacific,241.81,1676,1022,2635.91,1241.5,-3635.6,Unchanged,4.04,0.92,14.45,High
269717,Industrial,Africa,4664.42,8555,1672,1916.18,886.11,1862.13,Improved,5.51,2.04,25.81,Low
351473,Automotive,South America,3989.42,6636,2374,2285.63,629.79,1074.0,Improved,4.82,3.01,1.7,High
189071,Industrial,Africa,2314.81,8985,1778,1475.95,1610.91,-772.05,Unchanged,2.07,4.44,19.5,Medium
708620,Automotive,North America,3126.97,7722,471,436.24,1208.19,1482.54,Improved,4.97,4.89,9.29,Low
341101,Energy and Building Technology,Asia-Pacific,2585.39,9812,1256,209.9,66.46,2309.03,Improved,2.72,4.62,13.66,High
349845,Consumer Goods,North America,1742.06,4031,2333,1164.37,1101.71,-524.02,Unchanged,8.17,2.69,29.05,Medium
822848,Industrial,North America,3090.56,6661,1862,2169.66,96.03,824.87,Improved,5.26,2.1,9.91,High
179355,Automotive,Europe,511.97,1320,1918,162.01,405.11,-55.15,Unchanged,4.16,3.93,5.03,High
588715,Consumer Goods,Asia-Pacific,1927.28,8771,1568,2241.85,1134.86,-1449.43,Unchanged,1.4,3.95,6.56,High
311161,Industrial,Africa,468.13,7061,3315,2064.94,538.88,-2135.69,Unchanged,1.69,3.37,9.86,Low
917503,Industrial,North America,4283.34,8842,2051,2155.36,1651.62,476.36,Improved,2.73,3.33,15.02,High
577262,Consumer Goods,Europe,3092.89,4926,2468,2427.82,1848.27,-1183.2,Unchanged,6.94,4.58,29.96,Low
801493,Energy and Building Technology,Africa,3978.36,2432,2724,2087.25,1927.67,-36.56,Unchanged,1.41,3.25,20.63,Low
242685,Consumer Goods,South America,700.27,2784,4318,2629.86,805.37,-2734.96,Unchanged,7.53,2.76,18.1,Medium
296543,Energy and Building Technology,South America,3881.95,9689,3123,431.81,712.33,2737.81,Improved,5.01,4.93,22.62,High
369421,Industrial,South America,2363.83,2019,792,719.26,884.4,760.17,Improved,4.7,1.3,19.28,High
317560,Energy and Building Technology,Europe,943.63,8835,2741,215.78,1549.33,-821.48,Unchanged,9.34,1.69,3.94,Medium
409488,Industrial,Asia-Pacific,3497.68,6821,4692,1884.26,230.23,1383.19,Improved,5.91,3.54,23.0,Low
956427,Consumer Goods,South America,3254.0,7137,1067,619.32,1442.42,1192.26,Improved,1.2,1.7,9.65,Medium
788531,Energy and Building Technology,North America,480.5,6635,4715,2172.28,372.99,-2064.77,Unchanged,8.05,4.52,2.92,Low
261084,Energy and Building Technology,Europe,4632.02,3963,3936,1084.31,506.95,3040.76,Improved,4.57,2.78,12.32,High
153391,Industrial,Europe,3068.8,6590,1645,2382.3,479.81,206.69,Improved,6.94,1.73,3.0,Medium
868404,Consumer Goods,North America,557.9,6455,2461,1478.45,521.53,-1442.08,Unchanged,4.49,1.81,29.15,Medium
361581,Industrial,Asia-Pacific,4594.32,5113,4452,1682.47,757.41,2154.44,Improved,3.81,2.36,16.71,High
585898,Consumer Goods,North America,3991.2,6293,3563,2768.17,1849.57,-626.54,Unchanged,7.43,4.99,13.37,High
504447,Industrial,Europe,4092.1,4572,436,1470.51,342.26,2279.33,Improved,3.77,2.97,11.27,Medium
478795,Automotive,North America,4704.31,9032,1697,732.07,1057.38,2914.86,Improved,6.67,1.96,16.27,Low
690560,Energy and Building Technology,Europe,1379.67,9098,141,1845.29,1559.59,-2025.21,Unchanged,7.14,4.42,9.95,High
647735,Consumer Goods,South America,381.29,3126,4937,2718.96,1982.33,-4320.0,Unchanged,2.76,4.75,19.71,High
121576,Energy and Building Technology,Europe,4704.64,8827,3733,772.44,337.17,3595.03,Improved,6.01,4.82,26.55,High
703764,Energy and Building Technology,Asia-Pacific,4424.28,9576,512,954.49,1014.25,2455.54,Improved,7.69,0.82,5.4,Medium
875995,Industrial,Africa,1923.56,4886,593,2114.74,1783.45,-1974.63,Unchanged,6.6,0.69,14.5,Low
412854,Consumer Goods,North America,886.3,4251,2340,2503.06,1414.09,-3030.85,Unchanged,9.05,2.48,11.84,Low
754905,Industrial,Africa,3327.15,5290,3444,1616.68,1586.62,123.85,Improved,6.35,4.7,15.65,High
228747,Industrial,South America,580.53,3613,214,2732.92,943.09,-3095.48,Unchanged,8.93,1.69,24.85,High
904586,Industrial,Africa,3556.21,2390,3232,2594.7,1317.62,-356.11,Unchanged,6.53,1.39,14.33,Low
965240,Consumer Goods,North America,2660.37,5087,1704,2547.4,359.3,-246.33,Unchanged,7.18,3.01,13.08,Low
659565,Energy and Building Technology,Asia-Pacific,3024.35,9094,505,1291.43,270.12,1462.8,Improved,1.17,2.03,28.93,Medium
918522,Automotive,North America,4402.49,8192,986,93.89,1677.05,2631.55,Improved,9.79,2.03,1.59,Low
112474,Consumer Goods,North America,330.52,3198,3473,921.55,1359.82,-1950.85,Unchanged,7.7,1.94,24.91,High
133449,Industrial,Asia-Pacific,3248.18,5848,1473,1995.62,1023.46,229.1,Improved,5.8,2.19,4.78,Medium
706581,Industrial,North America,843.17,7926,3548,447.09,1131.51,-735.43,Unchanged,6.37,3.54,3.2,Medium
349983,Industrial,Africa,1766.21,8518,2174,1939.85,1185.36,-1359.0,Unchanged,3.15,0.5,26.12,Medium
